ticket,last_date,price,mom_252,mom_90,mom_60,mom_20,mom_5,ma_20,ma_60,ma_200,ma_ratio_s_l,price_vs_ma_long,ann_vol_90,vol_90,ann_vol_30,vol_30,max_drawdown,downside_dev,avg_vol_20,avg_vol_60,vol_spike,mom_accel,volatility_change,rsi_14,atr_14,ann_return,sharpe_like,calmar,trend_r2,consec_up_10,skewness,kurtosis,avg_volume,history_days,score__mom_252,score__mom_90,score__mom_60,score__mom_20,score__mom_5,score__ma_ratio_s_l,score__price_vs_ma_long,score__ann_vol_90,score__vol_30,score__max_drawdown,score__downside_dev,score__avg_vol_60,score__vol_spike,score__mom_accel,score__volatility_change,score__rsi_14,score__atr_14,score__sharpe_like,score__calmar,score__trend_r2,score__consec_up_10,score__skewness,score__kurtosis,composite_score
qxamf,2026-02-27,348.70001220703125,3.3823050589971677,1.0142099239951516,0.721975368923611,0.38477429644504957,0.01119364316823157,302.7254997253418,254.57083231608073,160.73224945068358,1.8834148141275264,2.169446476339219,0.6484051743293026,0.04084568666863849,0.5552524054866664,0.03497761380447894,-0.3276360411563505,0.0397021905403137,131.4820818106802,96.34509214507446,0.690560243861652,-0.33720107247856146,0.8563355547010756,82.0653004061807,96.21100465132542,6.103841254153104,9.413622061956548,18.629944473173214,0.9645480343060073,1,-0.4432789888413441,1.370259998976728,96.34509214507446,251,5.739574239611592,3.748350220745679,3.4239851574867997,3.0174719199958533,-0.1739999466837463,3.960533955427917,4.033331467989475,-2.646016348447402,-1.1535285946702365,0.6052693367278098,-2.32367867129264,0.04147329645591337,-1.0950313494832005,-2.328300566819966,-1.5017935740839963,-2.0323855076864663,0.20385017542639045,3.472325464283928,4.275858677553313,1.615328055109084,-0.17473476395551363,-0.2391102624775282,-0.5314518768987733,1.919002672728247
ztrkr,2026-02-27,320.0299987792969,1.9238682662879234,1.3019308639926561,0.6856050191658483,0.32820500479708214,0.004803763828247654,303.94771041870115,242.35942866007488,155.70287059783936,1.952100878100104,2.0553892009084285,0.6367016920139263,0.04010843658102116,0.656965246713659,0.04138492054325084,-0.38335908125164764,0.030183836480251507,149.35793748896344,116.06392371534523,1.0463766265326353,-0.3574000143687661,1.0318258203520898,57.85156250299383,28.918785449308842,9.324246677063112,14.644607975785254,24.322488061636435,0.9674107314698166,0,1.586423232961641,6.019710149351081,116.06392371534523,251,3.617828852143343,3.748350220745679,3.2302179991498585,2.893049142735534,-0.3244638721313831,3.960533955427917,4.033331467989475,-2.5505332348251186,-1.7995798305063957,1.0998025704358778,-1.184381883297419,0.5404759994497441,-0.3482261765838861,-2.4909192286102937,-0.5994541923182178,0.567126789501776,0.5224613198207351,3.5747396694385887,4.275858677553313,1.615328055109084,-0.8244892195530532,1.4407957175942336,0.2353235110231932,1.806588465089017
fpmos,2026-02-27,635.3599853515625,12.561579638097992,3.2918131191990394,2.0940344118192122,0.10257698108731028,-0.046707385465557305,618.1815063476563,416.97966791788735,190.9976756095886,3.236591777211059,3.326532552401068,1.1832674006978914,0.0745388399222961,1.0018258543902985,0.06310909685027466,-0.4750088301928227,0.06426734832861998,303.2314164225155,204.96864926063247,0.7762754928062167,-1.991457430731902,0.8466605713575484,55.65566810420657,748.0021342691472,58.073710228355004,49.079109416944235,122.25816982135018,0.9488560022595145,0,0.16373172949918158,1.6299603332221215,204.96864926063247,251,5.739574239611592,3.748350220745679,3.4270836892169805,0.7056613721653158,-1.53740848574355,3.960533955427917,4.033331467989475,-3.5022003231456873,-2.9221883887532525,1.9131797055473032,-3.488078550433884,2.7902897471825585,-0.9151279093221987,-3.469251417205039,-1.5515405982645487,0.8028712464624247,-2.8822111876292875,3.5747396694385887,4.275858677553313,1.574648896703966,-0.8244892195530532,0.26328901794602405,-0.48862276418779116,1.7287641947341743
vbajp,2026-02-27,279.70001220703125,4.738257405035072,1.3033400429821298,0.7496399861750109,0.11777171795015495,-0.0025675814357974946,278.27999954223634,224.54360707600912,132.82103265762328,2.0951500976315387,2.10584127083183,0.7886717289231349,0.04968164906661813,0.8243483858672351,0.051929067206719436,-0.37584306116026756,0.0418970729856736,123.76486200720714,102.34564371462069,0.8622236247529769,-0.631868268224856,1.0452363823761979,48.849850319445,303.75875242794115,9.341953047151126,11.845172971911621,24.855994462985485,0.9812356108445548,0,0.36198329585863864,0.49187767516523584,102.34564371462069,251,5.739574239611592,3.748350220745679,3.4270836892169805,0.8529692333269763,-0.49803859635471587,3.960533955427917,4.033331467989475,-3.5022003231456873,-2.8627502483592617,1.033099071953951,-2.5863945257614205,0.19332263103676187,-0.7347356826994426,-3.469251417205039,-0.5304994944546366,1.286569822630995,-0.7788343937517748,3.5747396694385887,4.275858677553313,1.615328055109084,-0.8244892195530532,0.4273741671409648,-0.6763124357392906,1.727199950452426
nefxh,2026-02-27,412.3699951171875,3.4186850718866024,0.9951471373285428,0.7225628421253039,-0.0060499656191770335,-0.020429023632510313,409.1990020751953,341.8364809672038,207.67742610931396,1.970358597654409,1.9856274359744093,0.6816560086749357,0.04294029234873255,0.6702755229738151,0.04222338913529703,-0.3715035469237762,0.03568429987787896,154.67789854917356,141.46273472294166,0.7911823978921136,-0.7286128077444809,0.9833046484743124,55.90435109278949,38.741210260457876,5.917191549980138,8.680612324510287,15.92768521048389,0.9368976791705488,0,0.10030877262039396,0.16673758953149465,141.46273472294166,251,5.739574239611592,3.748350220745679,3.4270836892169805,-0.3474403253693528,-0.9186259915276952,3.960533955427917,4.033331467989475,-2.9172939996887415,-1.884122945450987,0.9945865643013868,-1.8427583464819886,1.1832156719528677,-0.8838405533367913,-3.469251417205039,-0.848941330948529,0.7761734070165891,0.47595469473214214,3.157933213571334,3.728581949575157,1.5361215119624199,-0.8244892195530532,0.21079629098834002,-0.7299337043253662,1.701696286067798
axroy,2026-02-27,150.3800048828125,2.0438030829793727,0.7726857429109373,0.7997930347510047,0.45918336223972034,0.03725083856328082,130.68861389160156,103.81641260782878,78.26166969299317,1.6698929936276625,1.9215026394249628,0.5299761064291416,0.03338535662899544,0.7112490556065043,0.04480447908010382,-0.2209372292502153,0.028294074157542606,150.31231382077732,102.08583032526118,1.130379333156649,-0.3406096725112844,1.3420398497900192,70.93772063218893,146.2536668371476,3.967854929303164,7.486856258554122,17.95919566280746,0.8825772750518717,1,0.8448311326284421,4.200369209004517,102.0858303252612,251,3.8684095035180315,2.925846342421282,3.4270836892169805,3.0174719199958533,0.4395746916919861,3.246139630595521,4.033331467989475,-1.6798102363028489,-2.1443752506131912,-0.34166586986733843,-0.9581872985245793,0.18674782039940913,-0.17191710567085414,-2.355742696160844,0.9956105510148805,-0.8377628279461498,-0.03308880587988496,2.645924113002891,4.275858677553313,1.361111764088352,-0.17473476395551363,0.8270086355576037,-0.06471752827781543,1.6144687025042965
fvdzy,2026-02-27,307.3299865722656,0.9264714406313252,0.8654323919409144,0.5259682020160692,0.42065355693140694,0.25440810845822703,246.60399856567383,221.80583318074545,184.295599899292,1.3380894535685717,1.6675926432239183,0.48994932690197396,0.03086390652395503,0.703781576703259,0.04433407212537505,-0.20378613668271073,0.01763766274754854,101.18263220138536,73.16776482513939,1.6686146824569326,-0.10531464508466226,1.4364374775590412,89.82272278785962,90.64143117337377,4.730369655512952,9.654814071128166,23.212421279068675,0.7770384512130474,6,4.485730479363797,30.956193368635162,73.16776482513939,251,1.5339606881967864,3.320460958197414,2.3797347722607767,3.0174719199958533,5.25926477450621,1.4584826659714278,2.818703624056593,-1.3532508897308129,-2.0969439340181166,-0.4938791241070382,0.31732895295667063,-0.5450497406522915,0.9577580938727352,-0.46141760259783476,1.4809861743593944,-2.7180177458768933,0.23022065630280933,3.5747396694385887,4.275858677553313,1.0210862570872434,3.074037514032184,2.896109173053416,4.3071074069722375,1.5517383856243652
jjenx,2026-02-27,407.8399963378906,3.0796209986250007,0.9072294853965823,0.5322442450411968,0.0003679116377299785,0.0010800256455527624,416.35350341796874,344.1189254760742,230.81641368865968,1.8038297050129626,1.7669453823428911,0.7921225455004492,0.04989903007813415,0.8215370482144907,0.05175196958099101,-0.34172398248163416,0.03868985424105181,93.0657539700093,94.69316288465225,0.8561328461423616,-0.5318763334034668,1.037133776640992,43.43921643483419,18.536705664036283,5.0971694681823,6.434824380566011,14.916042565014429,0.9562075438828935,0,1.1021564529259813,2.992428572585715,94.69316288465225,251,5.739574239611592,3.498297506979209,2.41317110242199,-0.2852211648503701,-0.4121475723229634,3.960533955427917,3.296887520062967,-3.5022003231456873,-2.844893425730003,0.7302976045317061,-2.2025073546088705,-0.0003302537781719428,-0.7475193126696174,-3.469251417205039,-0.5721616357858086,0.7057008392933155,0.5716177655555482,2.1947013624097207,3.45605045244429,1.598334130031435,-0.8244892195530532,1.0399868447491576,-0.2639279983593495,1.3832989580800459
kkitg,2026-02-27,1429.3699951171875,2.9480143562025063,0.7092940151202187,0.5274636670662713,0.2515279097032379,0.011177408567297098,1312.4794921875,1118.4161631266277,827.2932325744629,1.5864743485228257,1.7277670586853318,0.5923463396066215,0.03731431201472691,0.5046865743912121,0.0317922658541011,-0.21814669774922957,0.03427369918830667,64.48441576273514,76.55567760538241,1.0425006387709894,-0.27593575736303344,0.8520126483340185,69.25218918339054,978.9339372388202,3.486286054480642,5.885553469944445,15.981383584766892,0.9399863761980177,0,0.9418236973408447,5.9641202811034635,76.55567760538239,251,5.739574239611592,2.6561298344164026,2.3877020317207447,2.1496905061023996,-0.1743822264819565,2.7967052397671117,3.1083225785052275,-2.1886591327812464,-0.8323487192856189,-0.3664313988942297,-1.6739168824397215,-0.4593155718287479,-0.35636129304132075,-1.8350626728547714,-1.5240211810923463,-0.6568093648349362,-3.9756131721935284,1.9591157910053159,3.7430480245299633,1.5460726913913458,-0.8244892195530532,0.9072856277846332,0.2261557726000453,1.377692208324188
pthaf,2026-02-27,387.0,0.5068727842449456,0.6220492614403785,0.43870855387917707,0.2009309542280837,0.00857420608842041,370.406999206543,320.3628306070963,259.3272853088379,1.4283379350691534,1.4923227208337215,0.2336356149799287,0.014717660348679244,0.2665375426430526,0.016790286973709302,-0.2424785680377538,0.01043380077760427,102.91448072123467,95.14057963632659,1.3606398352767042,-0.23777759965109335,1.140825817695323,68.7249451992723,232.84010250393334,2.87417568178554,12.301958680539594,11.853318439830247,0.8204372724197749,0,0.7957826115476208,1.7929553819888016,95.14057963632659,251,0.6572902806057992,2.284924455980296,1.914849112112343,1.6591700476295597,-0.23568042052700885,1.9447141464207676,1.9751309648175062,0.7378900731813992,0.6803066585218087,-0.15048986958479968,1.1795932427413274,0.010992028054531451,0.3113651221085754,-1.5278570490537964,-0.03899581104961498,-0.6002060751729337,-0.44305304370658416,3.5747396694385887,2.630967806044063,1.160908794872997,-0.8244892195530532,0.7864130728232069,-0.46174203900411154,1.1958403889289828
