ticket,last_date,price,mom_252,mom_90,mom_60,mom_20,mom_5,ma_20,ma_60,ma_200,ma_ratio_s_l,price_vs_ma_long,ann_vol_90,vol_90,ann_vol_30,vol_30,max_drawdown,downside_dev,avg_vol_20,avg_vol_60,vol_spike,mom_accel,volatility_change,rsi_14,atr_14,ann_return,sharpe_like,calmar,trend_r2,consec_up_10,skewness,kurtosis,avg_volume,history_days,score__mom_252,score__mom_90,score__mom_60,score__mom_20,score__mom_5,score__ma_ratio_s_l,score__price_vs_ma_long,score__ann_vol_90,score__vol_30,score__max_drawdown,score__downside_dev,score__avg_vol_60,score__vol_spike,score__mom_accel,score__volatility_change,score__rsi_14,score__atr_14,score__sharpe_like,score__calmar,score__trend_r2,score__consec_up_10,score__skewness,score__kurtosis,composite_score
rerwx,2026-02-27,115.95999908447266,0.04079141762389149,0.37637868932994945,0.2301435702170287,0.10692075774332799,0.008172513205014997,114.80614051818847,105.74653078715006,94.06824024200439,1.220455918188884,1.232722104558518,0.2731320440468494,0.01720570151501674,0.26268653905228684,0.01654769654991923,-0.29679440773226007,0.014046474274182475,70.2163359947001,68.84830209368468,1.014759157153573,-0.1232228124737007,0.9617565709187624,50.680618559168856,18.176468077068797,1.4460550750043795,5.29434427970796,4.872245019888899,0.3785846904056913,0,0.970715854724132,3.7562437421984507,68.84830209368468,251,-0.316496772787718,1.2396554515628673,0.8036955341260321,0.7477728252518503,-0.24513917316469333,0.8247088107279849,0.7256753854940111,0.41565759916618705,0.7047671455066463,0.33155466153213514,0.7471752913380107,-0.6543576157561416,-0.41458649846963536,-0.6055935789709237,-0.9597376814583992,1.336977237167155,0.5733233967741146,1.7055426501598856,0.7503013192773912,-0.2626540476884714,-0.8244892195530532,0.9311985908648217,-0.13796155909822064,0.4706382627049573
qlgyu,2026-02-27,126.08999633789062,0.20593194540478388,0.3177910306568468,0.2090452848027784,0.02854360435500536,0.0002379722344745261,126.20492401123047,118.24919865926107,102.34076770782471,1.2331832840095842,1.2320602938668208,0.25782021607749006,0.016241147016808937,0.25188864480289863,0.015867493148322667,-0.21852386583856842,0.011065008184821246,105.61343134957826,100.07146204311152,1.4557419236620233,-0.18050168044777304,0.9769933780142281,47.91167164751027,8.25583630023031,1.1655605551858734,4.520826849495597,5.333790662695468,0.7507429733920606,1,0.6715616788685674,0.4985700282849095,100.07146204311152,251,0.028532483526335476,0.9903790972164774,0.6912920286587713,-0.01206730451079863,-0.4319755933114979,0.8932800023980907,0.7224900962180039,0.5405794791581924,0.7733523196114291,-0.3630841228829492,1.1040410635371043,0.13577242593774236,0.5109701291252351,-1.066737182201089,-0.8813927611572645,1.1858498510014566,0.620295006285823,1.373776407155693,0.8746394150337796,0.9363673534732988,-0.17473476395551363,0.6836002546359228,-0.6752087555874262,0.4696464823022916
sszkd,2026-02-27,684.7899780273438,0.8691724134943744,0.3075498669794332,0.24950277033128931,0.05781944130429095,0.022272952989252914,681.766000366211,642.7840016682943,544.3510507202149,1.252438108575218,1.257993306194707,0.33112949427515237,0.02085919746691998,0.2930415625035113,0.01845988329024003,-0.14247993152752714,0.015097589250739998,62.31767614338689,80.91223733003707,1.3150847961705068,-0.19168332902699836,0.8849757170076563,48.326931272809944,499.85134064017694,1.118766659804836,3.3786379019296775,7.852099926007406,0.8196239558688273,0,2.2361505453668786,12.680314830909907,80.91223733003706,251,1.4142454186694056,0.9468054162811385,0.9068338656615103,0.27175208398168493,0.08688705262000296,0.9970191644890343,0.847305465777465,-0.05751585417724974,0.511960611170106,-1.0379621141929802,0.6213623702661503,-0.3490689240692385,0.21575193364109238,-1.1567589633265727,-1.354531015956201,1.2304308449317747,-1.7072817637216617,0.8838847497294048,1.5530593789226106,1.158288444305817,-0.8244892195530532,1.978549921038966,1.3337733642624459,0.4681109777034011
rgqux,2026-02-27,193.1300048828125,0.4505812081124563,0.32414731058378954,0.15549883997921055,0.07551371056142342,-0.014693075377455012,194.34449996948243,179.6601567586263,149.80604343414308,1.2973074751394913,1.2892003583715639,0.33037021899346003,0.020811367619967686,0.3966384571682601,0.02498587423979906,-0.18818201384777355,0.018964610804076968,80.99982309234579,78.92105987341274,0.9616371637809489,-0.07998512941778713,1.2005878047243843,37.41849718714785,50.36375722017608,1.1949349195252732,3.6169571312023376,6.3498891051930935,0.902131260915173,3,0.12744792619997797,-0.22768668329461583,78.92105987341276,251,0.5396798941837967,1.0174235349577803,0.4060172783507183,0.44329207066354265,-0.783560328359427,1.2387617197152634,0.9975047446374559,-0.05132129035310855,-0.14605759989907646,-0.6323633008962404,0.15850027779881687,-0.39945745390961374,-0.5260815880087883,-0.2574934564483683,0.2682895463386462,0.0593349710884444,0.4209249597713154,0.9861012897105895,1.1483712710490148,1.4241108887477547,1.1247741472395656,0.23325835486230673,-0.7949811503982115,0.4582601072713423
kewcu,2026-02-27,202.6199951171875,0.5492919688015914,0.26996731763920745,0.20434233898414234,0.011760245451350793,0.0034667044106078126,199.59808883666992,190.20492553710938,165.55542045593262,1.2056270237832118,1.2238801638626917,0.24910201676270113,0.015691952081875002,0.2372761546158395,0.014946992789505282,-0.16150668675887347,0.013752198058647396,91.82937943975338,77.03337354242059,1.30951529542214,-0.19258209353279154,0.9525260242647767,57.313914737174684,48.3021890351627,0.9526262567539949,3.824241445871083,5.8983703763067625,0.9370700353489079,2,0.909321740957267,4.94947348525948,77.03337354242058,251,0.7459169748594434,0.786900735009487,0.6662365520805541,-0.17477632181871744,-0.35594791084804034,0.7448152196367862,0.6831191995168944,0.611707097018571,0.8661667295729515,-0.8691026454133091,0.7823986028730591,-0.4472270480771376,0.20406238765075804,-1.163994782003095,-1.007199491364598,0.6248469971124607,0.4306859485819564,1.0750067695683194,1.0267343759270307,1.5366768054331188,0.47501969164202595,0.8803850584130374,0.05882283078376949,0.4510671964244232
qpmww,2026-02-27,49.2599983215332,0.6205934840992946,0.436964555088037,0.3964067747050055,0.03661611630909101,-0.03222010128058406,51.667999839782716,44.74419911702474,36.00457454681396,1.4350398661472246,1.3681594336329703,0.487941784856188,0.03073744326205847,0.6727208989500082,0.04237743334232224,-0.30998853401185356,0.021987068057030084,165.93773131014063,164.3418712476355,0.8498401130727088,-0.3597906583959145,1.3786908980742232,34.81165672718288,118.01591767268278,1.7596179175423083,3.6062046173416444,5.676396784001769,0.6035092654497284,0,2.3731915463118782,13.069751254218568,164.3418712476355,251,0.894887727998081,1.497433695021321,1.6894815896149724,0.066192982646005,-1.1962731478809683,1.9808221205888292,1.3775341077603875,-1.336872321898541,-1.8996552828869055,0.4486504630755076,-0.20327192057119864,1.7621927237777666,-0.7607268147323787,-2.5101659410914414,1.184063603623329,-0.22052738884875933,0.10060958723450009,0.9814894723331408,0.9669357965111813,0.4620090632892163,-0.8244892195530532,2.091973455014662,1.3979982207113177,0.45096342749506874
zudkr,2026-02-27,85.30000305175781,0.5608417322983044,0.22276376777024942,0.14174814746432163,0.0562159583387456,0.007202746401779869,82.67500114440918,78.86533368428549,69.04665018081666,1.1973788869801179,1.2353966894431825,0.20854874923081956,0.013137336349960033,0.20079151945115065,0.012648676805679358,-0.08701738050715757,0.012273425704748315,48.72444137693038,39.28736707746285,1.847044618247846,-0.08553218912557603,0.9628037532179728,60.73095004206738,69.06522969445676,0.7561401500738989,3.625723735398724,8.689530133715103,0.9132500463546911,0,0.4216162401398691,2.7052448174412005,39.28736707746284,251,0.7700479762763783,0.5860610173959904,0.3327589063584622,0.2562068561705189,-0.2679744901119975,0.7003767570661315,0.7385481399807153,0.9425618081633808,1.0979068260330964,-1.5301835565036308,0.9593998573444559,-1.402423565990186,1.3322557436112596,-0.30215200490537575,-0.9543532585108373,0.25800461488671395,0.33237835486589506,0.9898613385789663,1.7786589029958773,1.4599334468000131,-0.8244892195530532,0.4767300861007949,-0.31128960709375664,0.4473749532794496
rhrxe,2026-02-27,658.0800170898438,0.5042713518938091,0.31068657376847897,0.4894753659422395,0.03762108966746425,-0.0038448397658523703,640.8490020751954,556.8725011189779,489.55095809936523,1.309054739800574,1.344252332062493,0.2769153524879116,0.01744402754520965,0.28350210299304895,0.0178589538257959,-0.1556378462157948,0.016920389821802953,112.62625558035715,119.64599609375,1.6088095577117298,-0.45185427627477526,1.023786147724109,64.16489828566264,502.497756550234,1.1330291075491563,4.091608129955948,7.279907394620395,0.5896352390072348,1,-0.20745269588689486,0.6727811674349362,119.64599609375,251,0.6518550859989349,0.9601513469896799,2.185315051840245,0.07593586120209324,-0.5281144854170019,1.3020524232294535,1.2624694295854588,0.3847913953404336,0.5725525632933322,-0.921187684843689,0.40318275196410314,0.6311235508918085,0.8322361148386642,-3.2513563657045856,-0.6407927594232452,-0.11065348832827952,-1.7198118542974443,1.1896819363049913,1.3989135628640565,0.41730965611400805,-0.17473476395551363,-0.04392593178047168,-0.6464783011819404,0.44475029770582597
fjawl,2026-02-27,388.1600036621094,0.29954425319276146,0.29771981261093017,0.15512962304703581,0.14323625451243993,0.02303513237326804,368.92358245849607,342.33603820800784,305.5119606781006,1.2075585572441823,1.2705231009591127,0.3085072283769681,0.019434128665506343,0.34446843226041035,0.02169947157793678,-0.19880246769477017,0.014948261579519947,95.20375039394894,91.77875827292783,1.139096568298243,-0.011893368534595883,1.116565187000856,54.89271440529785,252.33280143070016,1.0744674197404853,3.4827949587864526,5.404698604597607,0.724493896477906,1,1.38200253391783,4.270361413316037,91.77875827292783,251,0.22411733100110137,0.9049809062818645,0.4040502333212546,1.0998393469934817,0.10483426193529911,0.7552217368246562,0.9076112622753824,0.12704839192944548,0.18531166143245223,-0.5381084385722473,0.6392361052352619,-0.07408187408516576,-0.15362093771969523,0.2907031311338983,-0.16373963456510635,0.8847796048674041,-0.5353458999392922,0.9285583331369038,0.8937416611659387,0.8517979473371319,-0.17473476395551363,1.2716046613808996,-0.05317459093323973,0.44426906332996646
zpeyw,2026-02-27,987.3699951171876,0.5486651831379363,0.2544612977837224,0.19003251848912073,0.18787065725450125,0.04015801434520694,928.4259979248047,856.647998046875,775.2105242919922,1.1976436965578456,1.2736798123550879,0.34632519223775804,0.021816436462327254,0.5355954300089651,0.03373934074158149,-0.10517438886868014,0.015279577772067485,70.46788418012956,57.799110278623274,1.1736561432099302,-0.0021618612346194777,1.5465101600081108,60.34769327658191,798.9449930673787,0.886602249871332,2.560028175087721,8.429830298118834,0.7563970262424032,6,4.472065504170287,34.44367557829874,57.799110278623274,251,0.7446074272014261,0.7209263610962897,0.5899993624385332,1.5325548629981647,0.5080306134459026,0.7018034708548495,0.9228044875937355,-0.18149028499491876,-1.0286730390985586,-1.3690429547943295,0.5995793037316524,-0.9339673158524462,-0.08108557798300015,0.3690500416071138,1.9874081884894361,0.29914988039026696,-3.1234123656094255,0.5327781515413299,1.7086970616708579,0.9545836089774354,3.074037514032184,2.896109231910917,4.307107466834979,0.4362749051659627
exdkv,2026-02-27,80.12000274658203,0.28520192126353905,0.2961329678427489,0.2213415336920932,0.10054944214246797,0.047868214830421696,75.50200004577637,70.65716667175293,69.68158796310425,1.0835286946197387,1.1498016203054244,0.1972476929325796,0.012425436718591386,0.2217590915097972,0.01396950969291758,-0.20710124157203547,0.013110207057761527,125.72073740597219,111.57111921586505,1.2084640759417917,-0.12079209154962522,1.1242670932598875,81.4381272083196,46.39836484825888,1.0673726206094827,5.411331330371082,5.153868767311186,0.025824922874688697,2,-0.41382452994455865,0.8637910106364663,111.57111921586504,251,0.1941517968839125,0.8982292645934166,0.7568016874826757,0.6860050643211816,0.6895844377465359,0.08698640811232544,0.3265797943131108,1.0347617206425894,0.964726731193926,-0.464458121878786,0.8592415410146396,0.426781555573896,-0.008028952464656805,-0.586024208188622,-0.1241378184989173,-1.9650541255254235,0.4397000606161287,1.7557190944941647,0.8261693531761328,-1.3991772155847901,0.47501969164202595,-0.2147319137162024,-0.6149774475747862,0.42607241927990824
udfnt,2026-02-27,86.16000366210938,0.2804723154181685,0.2124156082742379,0.08251391105551487,0.1093086866655626,-0.005310541097746757,83.58900108337403,79.6740966796875,71.15493530273437,1.174746357741219,1.2108788138774051,0.19321519441725005,0.012171413189215215,0.18386972329739404,0.011582703844741995,-0.10887566236804724,0.008912801543882486,64.44347570532916,59.83705590386625,2.1497661281530207,0.026794775610047727,0.9516317953167484,71.51371187691464,39.614128773156104,0.7148425553704885,3.699722258006165,6.565678130655212,0.8959340792036853,0,1.6093533362821857,7.69452772714976,59.83705590386625,251,0.18427019840887354,0.5420320950634959,0.017181802091531383,0.7709229926628175,-0.5626276842110208,0.5784395453694503,0.6205438117189854,1.0676609470842653,1.2053892951670016,-1.3361947329450394,1.3616488517293828,-0.8823952755960704,1.9676227490538447,0.6021755960091595,-1.0117974557035374,-0.8995994733134968,0.4718216527609917,1.0215997466282736,1.2065037589822425,1.4041447779861294,-0.8244892195530532,1.4597741236480686,0.5115301382613701,0.4209041408980434
pewgg,2026-02-27,341.7300109863281,0.23002563787111208,0.3199976093938093,0.12388081722122313,0.08591911849559919,-0.0006704849713377037,341.1482452392578,321.09739735921227,284.3968762207031,1.1995499028382923,1.2015955151347395,0.28729281456639655,0.018097746209487616,0.3402031201390472,0.021430782169908298,-0.24720987684155493,0.01242391296527614,82.67490527799806,72.91890621787529,0.8870510056885439,-0.03796169872562394,1.1841685615017492,55.98178626227537,224.0712214199497,1.1757290232608204,4.092441452235125,4.755995344046809,0.7193291793636437,0,1.2893681902878895,3.9947282953543306,72.9189062178753,251,0.07887160321563678,0.999767557441477,0.2375686805541896,0.5441689993747019,-0.4533672393841206,0.7120735328661636,0.5758633731857911,0.30012664629908675,0.21240371917060857,-0.10850027395678907,0.9413873256487173,-0.5513473307121045,-0.682626737144319,0.08083090181669399,0.1838647522448036,0.7678602058033676,-0.4015346739699798,1.1900393532046962,0.718984236012106,0.8351582361334619,-0.8244892195530532,1.1949347994448818,-0.09863129804667513,0.3987856050964793
jmpnn,2026-02-27,191.82000732421875,0.3652669560442616,0.3081906904219389,0.06460214852701607,0.06631834996413266,-0.023021234073434704,190.4824996948242,180.89916712443033,152.51180019378663,1.2489689286438281,1.257738791878583,0.3255210925932136,0.020505901369230306,0.3865437199831295,0.024349965569741637,-0.24769429896796902,0.017333926612245146,62.576474637525266,76.45348420312925,0.9639970710725897,0.0017162014371165935,1.1874613583910252,38.48426548076488,56.418484119987944,1.121675452931159,3.4457842470222264,4.528466975641657,0.9110448074122806,1,0.6110290827971697,2.389497128643347,76.45348420312925,251,0.3614322323915666,0.9495319654408998,-0.07824514174630912,0.3541461437268705,-0.9796653535837578,0.9783282739021917,0.8460804905210794,-0.011759587632189336,-0.08193868084007234,-0.1042011035550677,0.3536845783707533,-0.4619016674485993,-0.5211284968674234,0.4002717444313784,0.20079572132788137,0.17375257138989034,0.392257403708809,0.9126842179413904,0.6576892276007472,1.4528285970425179,-0.17473476395551363,0.6334997670461043,-0.3633619063790051,0.393655267094798
dpevi,2026-02-27,142.57000732421875,0.19148445622961296,0.12974255299597126,0.11440832867280415,0.09198843436126025,0.013002712516900994,138.0645004272461,131.77586809794107,117.69272102355957,1.173092942582536,1.211374892882865,0.17715699103266894,0.011159841459260517,0.2355016787094999,0.014835211314370746,-0.2699190620100781,0.010728790954114123,58.82995936859517,61.644613042800806,1.608622839373189,-0.022419894311543898,1.3293388875448495,62.533476399323824,26.27505523829558,0.4071570286057582,2.2982837213049963,1.5084411807512728,0.9336168083296726,0,-0.17453389104019454,0.6212632193853014,61.6446130428008,251,-0.0016527563581365734,0.19027818836735572,0.18710292480980922,0.603008974489459,-0.13140138399969942,0.5695314453467493,0.6229314357872688,1.1986721470605275,0.877437699279655,0.09304018301290234,1.1442844934694718,-0.8366534224375898,0.8318442210757891,0.20595564575282677,0.9303044461174788,0.06449093887234862,0.5349786943105274,0.420514392940779,-0.1558906692616209,1.5255511815026022,-0.8244892195530532,-0.016680310731136752,-0.6549745090864738,0.3865921005018324
