Date,Open,High,Low,Close,Adj Close,Volume
2025-02-28,100.0,100.0,100.0,100.0,25.978904724121094,100.0
2025-03-03,105.00190698445711,102.83922760541037,102.90298021399022,100.14759781407999,26.017248153686523,99.46342117779051
2025-03-04,102.74913821562623,101.58553976593203,101.68067428926129,99.5940936944533,25.873455047607425,100.18353434714211
2025-03-05,102.32912825721283,99.37315608026084,100.1527845978321,98.63468326927996,25.624210357666016,75.7198082950208
2025-03-06,100.84001263409066,97.78760928133258,98.77769407527104,97.0848675114133,25.221586227416992,82.49899391470835
2025-03-07,100.64910298903153,97.71386128301121,97.51719017970458,96.45756096565331,25.058616638183597,78.13075450299387
2025-03-10,99.3890803965275,97.3820023235613,98.47211759408883,96.45756096565331,25.058616638183597,86.75138108071853
2025-03-11,99.84726645776382,98.82005312584681,99.69442351881777,97.45387260389332,25.31744766235352,85.58249289642809
2025-03-12,101.79457542485844,99.15191208529676,100.57295499152691,97.85977890944,25.42289924621582,68.51257911488884
2025-03-13,101.56548239424028,98.74631216052167,100.61115296236447,97.93358133557335,25.44207191467285,63.71141815343715
2025-03-14,102.40549502833093,100.29498496028924,101.75706294541837,100.0,25.978904724121094,52.65179692930574
2025-03-17,103.24551494515772,102.8023536062497,103.01756684098481,102.54612739610668,26.640361785888672,64.7778685625785
2025-03-18,106.14737942028401,102.94984960289241,104.88922369891579,101.54981575786668,26.38152885437012,73.51434738600749
2025-03-19,105.53645981681153,103.02359760121378,104.88922369891579,102.76752763632,26.69787979125977,69.98695137864172
2025-03-20,106.03283654634299,103.87167848292083,105.88234908413752,103.54243199615996,26.89919090270996,50.03170693040329
2025-03-21,106.87284918043365,103.53981952347088,106.03514096748765,103.06273030266667,26.774568557739254,118.94001292667163
2025-03-24,107.21649236772892,106.15781719990962,107.18105095054153,105.94095453999995,27.522300720214844,76.27041133644713
2025-03-25,110.08018074003229,107.41149800639174,109.43468023132978,106.38376205861331,27.6373348236084,69.47415275423471
2025-03-26,110.84383388574102,107.26400904274523,108.28877024827588,105.09224775402663,27.301815032958984,72.55277374666163
2025-03-27,108.78197476196922,105.30972928520634,107.21924892137906,104.16973854191997,27.062156677246094,54.17738808063316
2025-03-28,107.06376610822889,104.90412936043127,106.8754744693593,104.68634848666669,27.196367263793945,50.957305398714645
2025-03-31,107.33104252440609,105.75221024213832,107.29564486305412,105.27675381936001,27.349748611450195,84.55689564761406
2025-04-01,108.32378870073293,105.67846224381697,107.29564486305412,105.64575187365328,27.44561004638672,52.99996341508031
2025-04-02,108.36196480355585,106.71091312132741,108.32696821911341,106.71586593802664,27.723613739013672,52.81947781124621
2025-04-03,106.37647973363829,105.64158824465628,105.53857463211777,102.28781890463993,26.57325553894043,101.85241643394593
2025-04-04,102.02366845547657,99.88937800251794,95.91291183211834,93.32103527504002,24.243785858154297,177.33869099157326
2025-04-07,93.08896015127117,96.53392144185425,91.44385124137942,93.61623794138669,24.32047462463379,145.20798526847233
2025-04-08,100.30545980173625,97.82448328049325,94.80519253438399,93.02582557050661,24.167089462280277,100.89511103523128
2025-04-09,94.27262325539326,98.23008320526834,93.16271621596024,96.8634672712,25.164066314697266,160.24926525286276
2025-04-10,98.89270366699603,97.16076536159342,95.91291183211834,95.16605369925335,24.72309875488281,107.48954281045353
2025-04-11,98.96907043811412,98.00884624330044,97.09701978600977,97.67527284410662,25.37496757507324,96.15187619663175
2025-04-14,103.09278140292153,99.74188200587523,101.64247631842376,98.89298472255996,25.691314697265625,67.80161217546127
2025-04-15,102.78732160118528,101.80678376089611,102.67379238896505,100.44280048042663,26.09394073486328,79.11366934549578
2025-04-16,103.43642459021683,101.25368080648212,102.44461184945789,99.44649588037335,25.83510971069336,71.48815258350508
2025-04-17,102.21458538327184,102.06489472202469,102.02444145576305,100.0,25.978904724121094,139.47329910610847
2025-04-21,102.55822857056711,99.59439304222872,97.1352177568473,95.16605369925335,24.72309875488281,116.17663199229278
2025-04-22,100.3436431872953,98.78318615968234,99.38884703763553,98.15498157578666,25.499589920043945,111.048035999561
2025-04-23,102.52004518500809,100.03686696616447,100.87853147270917,98.15498157578666,25.499589920043945,119.14732747161621
2025-04-24,101.94730896709463,99.66814104055007,101.18410795389141,99.15129321402668,25.758419036865234,67.00040243411665
2025-04-25,102.02366845547657,99.18878608445743,101.5660803767487,99.07749078789332,25.739246368408203,56.50723771661321
2025-04-28,102.44367841388997,100.07374096532516,101.45148646423611,99.88929636079997,25.950145721435547,72.7997219546103
2025-04-29,102.59641195612616,100.77433288338567,102.52100779113293,100.40589926735994,26.084352493286133,66.62723625321642
2025-04-30,101.26002259250404,98.34070520275037,99.12146852729083,97.04796629834662,25.486440658569336,93.89031841075108
2025-05-01,99.61817342714565,99.11503808613605,99.38884703763553,97.04796629834662,25.486440658569336,82.65204082877038
2025-05-02,101.6800252681813,99.15191208529676,101.03132335605929,99.00368836175997,26.000045776367188,64.01080474628358
2025-05-05,101.41274885200409,99.55751904306803,100.34377445201976,99.15129321402668,26.03880882263184,108.07246253094473
2025-05-06,102.52004518500809,100.95869584619288,102.10083739743811,100.40589926735994,26.36828994750977,115.88090389141597
2025-05-07,104.16189435036647,102.3967536814746,104.01069222620659,101.91882085034669,26.765609741210938,84.34409336471506
2025-05-08,106.33829634807925,102.76548664008523,103.20855669517246,99.77859975978669,26.20355033874512,90.03060938281241
2025-05-09,104.27643722430746,101.14306584199628,102.9793688701473,100.77490435983995,26.46519660949707,53.85605053596907
2025-05-12,106.3001129625202,102.69173864176386,102.75018833064013,100.77490435983995,26.46519660949707,79.57159059035865
2025-05-13,104.62008041160277,102.24925768483189,104.39266464906387,101.47601333173333,26.649320602416992,84.84042877525883
2025-05-14,104.50553753766177,101.36430280396415,104.04889019704413,101.32840847946663,26.610557556152344,64.94859818782697
2025-05-15,103.89461065145314,103.35545656066371,103.93429628453153,103.32103175594665,27.13385391235352,73.14788844038488
2025-05-16,106.98739933711079,104.0929154448887,106.26432150699483,103.65313563535999,27.2210693359375,75.60883403860929
2025-05-19,106.45283922202024,103.3923305598244,105.61497057379283,103.32103175594665,27.13385391235352,47.81344129949635
2025-05-20,106.9110325659927,103.9085524820815,106.76088784236471,103.2472293298133,27.114473342895508,46.612236436141025
2025-05-21,106.41466311919734,103.09733856653894,104.88922369891579,101.36530969253327,26.62024688720703,71.99729271594248
2025-05-22,104.58189702604372,101.54867279976759,103.39953926384212,100.88560799903999,26.4942684173584,63.9821465591883
2025-05-23,104.08552757924838,102.87610160457106,103.896105599212,102.80442884938665,26.99818229675293,75.6124925305789
2025-05-27,107.21649236772892,104.27728544069213,107.02826635270941,104.02214072784,27.317975997924805,97.20430238655626
2025-05-28,108.0565050018196,104.53539640182068,106.49350204650202,103.1365327288,27.08540153503418,64.69189400129267
2025-05-29,106.64375614981549,103.17108656486029,105.50038394679824,103.02582908959998,27.05632781982422,78.91611077913684
2025-05-30,106.1092033174611,104.12978944404938,106.14973488000024,103.46863660821334,27.172616958618164,95.8427336251997
2025-06-02,107.86559535676048,105.78908424129901,106.26432150699483,105.71955429978665,27.763744354248047,101.88290386702602
2025-06-03,109.43107775100079,105.82595824045968,108.67074267113317,105.3874504203733,27.67653083801269,71.48510384019707
2025-06-04,108.93470830420542,105.71533624297764,106.64629392985212,103.43173539514667,27.162925720214844,72.6155778588066
2025-06-05,107.40740201278804,104.60914440014204,106.64629392985212,104.20663975498665,27.36642837524414,64.57238326361873
2025-06-06,107.90377874231956,104.83038136210992,106.68449190068965,103.83763466250664,27.26952362060547,72.51314008365752
