Date,Open,High,Low,Close,Adj Close,Volume
2025-02-28,97.05000305175781,100.44000244140625,96.97000122070312,100.38999938964844,95.08982849121094,7100800
2025-03-03,100.38999938964844,101.4800033569336,96.0,96.76000213623047,91.65148162841797,3557300
2025-03-04,95.16000366210938,95.76000213623047,92.63999938964844,93.79000091552734,88.83828735351562,4215900
2025-03-05,92.55999755859375,93.5,90.41000366210938,91.87000274658203,87.0196533203125,4906900
2025-03-06,91.0,91.37999725341797,88.56999969482422,89.73999786376953,85.0020980834961,4589300
2025-03-07,89.69000244140625,90.4800033569336,87.36000061035156,89.56999969482422,84.84107208251953,4077200
2025-03-10,89.79000091552734,92.58999633789062,88.47000122070312,91.41999816894531,86.5934066772461,5995400
2025-03-11,91.70999908447266,93.62999725341797,91.54000091552734,92.62000274658203,87.73005676269531,5919800
2025-03-12,93.80000305175781,94.80000305175781,92.77999877929688,92.97000122070312,88.06157684326172,3186500
2025-03-13,93.04000091552734,94.72000122070312,92.5999984741211,93.5,88.56359100341797,4146100
2025-03-14,94.44000244140625,96.87999725341797,93.9000015258789,96.43000030517578,91.33889770507812,2944400
2025-03-17,96.30000305175781,99.45999908447266,96.18000030517578,98.44000244140625,93.24278259277344,2878900
2025-03-18,99.13999938964844,99.72000122070312,97.68000030517578,98.01000213623047,92.83548736572266,2728700
2025-03-19,98.55000305175781,100.88999938964844,98.3499984741211,100.05000305175781,94.76778411865234,3153200
2025-03-20,99.61000061035156,100.95999908447266,99.08999633789062,100.6500015258789,95.33609771728516,2753400
2025-03-21,100.12000274658203,100.47000122070312,98.66999816894531,99.33999633789062,94.09526062011719,9379300
2025-03-24,100.20999908447266,102.7300033569336,99.7699966430664,102.30000305175781,96.89898681640625,3284700
2025-03-25,102.83999633789062,103.63999938964844,102.18000030517578,102.37999725341797,96.97476196289062,2672800
2025-03-26,103.30999755859375,103.61000061035156,100.88999938964844,101.26000213623047,95.91389465332031,2731400
2025-03-27,101.2699966430664,101.2699966430664,98.2300033569336,98.68000030517578,93.47010803222656,2849400
2025-03-28,98.83000183105469,99.12000274658203,97.29000091552734,98.4800033569336,93.28067779541016,2167800
2025-03-31,98.1500015258789,99.70999908447266,97.97000122070312,99.22000122070312,93.98160552978516,3715300
2025-04-01,98.54000091552734,99.69999694824219,97.62999725341797,99.5,94.24681854248047,2037300
2025-04-02,98.27999877929688,100.56999969482422,98.20999908447266,100.37000274658203,95.07088470458984,2150400
2025-04-03,95.81999969482422,97.41000366210938,92.5199966430664,92.69999694824219,87.80583190917969,5845700
2025-04-04,88.44999694824219,89.5999984741211,80.45999908447266,80.86000061035156,76.59092712402344,11054300
2025-04-07,77.98999786376953,83.8499984741211,75.47000122070312,80.91000366210938,76.63829803466797,11180900
2025-04-08,83.87999725341797,84.5,77.2699966430664,78.70999908447266,74.55443572998047,6621800
2025-04-09,77.44000244140625,85.9800033569336,75.55000305175781,84.86000061035156,80.37975311279297,7617100
2025-04-10,82.45999908447266,82.9000015258789,78.55000305175781,81.23999786376953,76.95086669921875,5158800
2025-04-11,81.5999984741211,82.91000366210938,78.81999969482422,82.55999755859375,78.201171875,3777800
2025-04-14,84.5,84.9000015258789,82.30999755859375,83.37999725341797,78.9778823852539,3239200
2025-04-15,83.69000244140625,86.06999969482422,83.47000122070312,84.16000366210938,79.71671295166016,3286200
