Date,Open,High,Low,Close,Adj Close,Volume
2025-02-28,136.0500030517578,137.55999755859375,134.55999755859375,135.97000122070312,132.63232421875,2340000
2025-03-03,135.19000244140625,139.63999938964844,135.10000610351562,139.57000732421875,136.14395141601562,1192600
2025-03-04,139.6699981689453,142.10000610351562,138.6999969482422,139.1999969482422,135.7830352783203,2385800
2025-03-05,138.1699981689453,140.3000030517578,137.25999450683594,137.82000732421875,134.43692016601562,1468600
2025-03-06,138.27000427246094,138.94000244140625,135.25,138.17999267578125,134.78807067871094,1441600
2025-03-07,138.80999755859375,145.99000549316406,138.61000061035156,145.39999389648438,141.8308563232422,2702900
2025-03-10,146.17999267578125,152.07000732421875,145.7899932861328,149.30999755859375,145.64486694335938,3047400
2025-03-11,148.7899932861328,149.02999877929688,143.25999450683594,143.42999267578125,139.90921020507812,1772200
2025-03-12,141.3800048828125,142.72999572753906,138.9199981689453,140.86000061035156,137.4022979736328,1919300
2025-03-13,141.4600067138672,143.5800018310547,140.05999755859375,142.5399932861328,139.04104614257812,1598800
2025-03-14,142.11000061035156,144.72000122070312,141.72000122070312,144.32000732421875,140.77737426757812,1386800
2025-03-17,144.41000366210938,146.77000427246094,143.00999450683594,144.82000732421875,141.2650909423828,1645900
2025-03-18,144.77000427246094,145.66000366210938,143.4499969482422,144.75,141.19680786132812,1182200
2025-03-19,144.0,144.22999572753906,141.1999969482422,142.0500030517578,138.56307983398438,1548500
2025-03-20,142.50999450683594,142.82000732421875,140.75999450683594,141.80999755859375,138.3289794921875,1387300
2025-03-21,141.8300018310547,143.75,139.97999572753906,141.1300048828125,137.66567993164062,2607200
2025-03-24,140.19000244140625,142.0399932861328,139.41000366210938,139.6999969482422,136.270751953125,1093100
2025-03-25,139.60000610351562,140.47999572753906,136.94000244140625,139.16000366210938,135.7440185546875,1729400
2025-03-26,139.3300018310547,141.6699981689453,139.27999877929688,141.1300048828125,137.66567993164062,1329800
2025-03-27,141.75999450683594,144.1999969482422,141.41000366210938,143.05999755859375,139.5482940673828,1346400
2025-03-28,144.5800018310547,147.30999755859375,144.17999267578125,146.24000549316406,142.65023803710938,1596800
2025-03-31,147.42999267578125,149.99000549316406,146.86000061035156,147.52000427246094,143.8988037109375,1863700
2025-04-01,146.83999633789062,147.72000122070312,145.83999633789062,147.0,143.39157104492188,1186400
2025-04-02,147.2100067138672,147.5,145.4499969482422,146.19000244140625,142.6014404296875,982400
2025-04-03,148.9199981689453,154.05999755859375,148.74000549316406,151.9600067138672,148.22984313964844,2764800
2025-04-04,155.0,155.5,146.25999450683594,147.22999572753906,143.6159210205078,3275400
2025-04-07,145.05999755859375,147.5399932861328,141.97000122070312,142.36000061035156,138.865478515625,3007700
2025-04-08,144.38999938964844,144.38999938964844,139.1999969482422,140.8699951171875,137.41204833984375,2723900
2025-04-09,139.52999877929688,145.32000732421875,137.41000366210938,139.0,135.5879669189453,2990700
2025-04-10,139.3000030517578,144.58999633789062,138.49000549316406,143.14999389648438,139.6360626220703,1984500
2025-04-11,143.24000549316406,146.7899932861328,142.05999755859375,146.08999633789062,142.50390625,1549000
2025-04-14,145.32000732421875,149.44000244140625,145.32000732421875,148.8300018310547,145.17665100097656,1091100
2025-04-15,149.66000366210938,149.66000366210938,146.72000122070312,146.8800048828125,143.2745361328125,1471300
2025-04-16,148.2100067138672,148.52000427246094,146.16000366210938,146.39999389648438,142.8062744140625,1124600
2025-04-17,146.57000732421875,149.5500030517578,146.02999877929688,148.39999389648438,144.7572021484375,946100
