Date,Open,High,Low,Close,Adj Close,Volume,ticket
2025-02-28,100.0,100.0,100.0,100.0,36.40356063842773,100.0,qzryc
2025-03-03,103.7864326459119,103.97082982854162,97.70908631839804,96.26117292381406,35.04249572753906,122.4742212238491,qzryc
2025-03-04,96.43149661872955,96.21825632477726,94.56251381287892,94.55432584708036,34.421142578125,123.8917156080002,qzryc
2025-03-05,99.21002200283354,103.56563932604544,100.33121427932912,103.38661610720013,37.63640975952149,197.5087282470432,qzryc
2025-03-06,103.51403145654932,105.37546688050404,102.95335276937232,102.08615676225116,37.16299057006836,125.48918779939918,qzryc
2025-03-07,101.28030845117053,101.70178568429247,99.17195903712113,100.0812754793305,36.433143615722656,114.8163685079434,qzryc
2025-03-10,96.97629899745472,96.38033458666024,93.78967698474028,93.47060455872344,34.02662658691406,145.01745649408645,qzryc
2025-03-11,94.68809367591552,97.83900803033951,95.41816210768395,97.2094316349094,35.387691497802734,124.12514547078406,qzryc
2025-03-12,100.27241158080189,100.59427665581508,99.44796918171008,99.6477890310142,36.27534103393555,94.6967441608704,qzryc
2025-03-13,100.05448231616036,104.64614046308694,101.38007178116884,101.81523160772798,37.064361572265625,139.94086443476144,qzryc
2025-03-14,103.75919668355138,105.21339892304356,104.88545536883112,105.256024477727,38.31693649291992,102.86678935830469,qzryc
2025-03-17,106.21084895357168,108.02269363581348,107.61800212835472,107.0441573689234,38.9678840637207,87.151885030718,qzryc
2025-03-18,109.28902188083804,108.88709042367766,108.41843575930749,107.93822898208768,39.29335403442383,98.58115239925304,qzryc
2025-03-19,108.41732560515068,111.0210641974797,109.0808748470778,109.5096134815598,39.86539840698242,118.5350077133346,qzryc
2025-03-20,111.82239242937926,112.18259931325149,111.97902348170994,110.26822251746248,40.14155197143555,149.36534141654712,qzryc
2025-03-21,108.85317374299434,109.04915838113811,108.22522655227276,109.049038651844,39.697731018066406,151.12722942434166,qzryc
2025-03-24,113.02098260202888,114.28957550004012,114.07673848538931,112.73367863009892,41.03907012939453,144.49714471298276,qzryc
2025-03-25,114.95505806424528,116.88276586363271,116.17444295995662,116.52668246908377,42.41985702514648,140.7663265582289,qzryc
2025-03-26,117.7880761559489,117.36899034485914,114.13193209101742,112.40856637764468,40.92071533203125,131.31816828601586,qzryc
2025-03-27,110.84173152137112,109.96758125629664,109.32928818885269,108.31752833247292,39.43143081665039,121.85850767273809,qzryc
2025-03-28,108.66249083215268,108.779038249089,105.63069539415572,104.0910277100396,37.89283752441406,136.8602668543127,qzryc
2025-03-31,101.49822732437272,103.16044882354922,100.27602067370104,102.57383030849854,37.34052276611328,118.15272402500744,qzryc
2025-04-01,103.67747840503046,102.99838086608877,102.6773426247834,103.30534062786964,37.60681915283203,88.77912798722564,qzryc
2025-04-02,102.42440591622046,103.24149310670198,103.2569702458874,103.49499030306224,37.67585754394531,89.08495493788736,qzryc
2025-04-03,98.0114422216232,97.21772348308852,92.24399279935082,90.7884000543628,33.05020523071289,216.5133021191372,qzryc
2025-04-04,84.85426422063271,84.60291547148245,78.63648945925323,78.97588658639371,28.75003242492676,302.677339034886,qzryc
2025-04-07,76.35522033696112,85.49432530299383,76.34557051309521,82.28122721426331,29.953292846679688,273.34163306178783,qzryc
2025-04-08,86.24353210840432,85.84548971819568,79.05050994069268,79.13844271262079,28.8092098236084,237.8826219924761,qzryc
2025-04-09,81.53092087064466,92.3284707793884,79.93375503831174,91.41154651300393,33.27705383300781,261.0050339657366,qzryc
2025-04-10,89.13103251626832,88.65477927875432,83.43913862597402,84.93633300209234,30.91984748840332,173.60686351457414,qzryc
2025-04-11,86.95178663133024,91.13992777218076,87.9105735133657,90.35491360604648,32.89240264892578,177.6096782050935,qzryc
2025-04-14,92.8085005298595,93.57103987389036,91.25034996136344,91.43863489440336,33.28691482543945,132.92578960188368,qzryc
2025-04-15,90.68374215680142,91.32901392549964,91.00193661958856,90.40910070397751,33.05905532836914,126.80992719694714,qzryc
2025-04-16,90.90166103000362,91.78822021086764,90.64311500833328,90.27363812671597,33.009521484375,116.79003491298818,qzryc
2025-04-17,90.84717871384323,90.70772937824866,89.34584416471868,89.13574007556015,32.593441009521484,114.94221765135728,qzryc
2025-04-21,90.2206476651579,89.95137446055061,88.65580827413427,89.27120265282173,32.64297103881836,77.26799101464181,qzryc
2025-04-22,91.03786162468492,93.8951860932338,91.91277852002167,92.2785194096366,33.74263000488281,130.34385233700505,qzryc
2025-04-23,96.54045085961104,98.4873004690264,96.77063708603876,95.34001292925034,34.86210250854492,146.43901052802514,qzryc
2025-04-24,96.8945807189338,102.1339840782246,97.35026470714276,101.95069418498956,37.27936553955078,162.18909848710385,qzryc
2025-04-25,100.817213959527,101.7287935757284,101.60088832012966,101.19208514908684,37.00196838378906,74.14815015291347,qzryc
2025-04-28,100.92617859184776,102.3770963188378,101.5732809882035,100.89407161316429,36.89300155639648,90.53560312863677,qzryc
2025-04-29,101.79787486753511,101.43165524782086,101.407679113095,100.70441160283949,36.82364654541016,76.25104874286178,qzryc
2025-04-30,95.0422235352383,97.70393765989245,95.08694782835484,97.61581936669413,35.694271087646484,106.75119759668732,qzryc
2025-05-01,98.17488917010434,99.72986956352835,99.08915809956686,98.64535355711996,36.07073593139648,78.58534737070015,qzryc
2025-05-02,102.47888823238084,102.620208559451,102.1529086093075,101.86940837052688,37.249637603759766,80.7342553249073,qzryc
2025-05-05,102.66957114322248,101.8098275544586,102.59453115811704,101.19208514908684,37.00196838378906,52.10560502314,qzryc
2025-05-06,101.30754441353103,103.40356106416246,102.5117302205628,102.73638126715956,37.56665802001953,66.16349562911039,qzryc
2025-05-07,102.17924068921845,102.02593190363594,101.13165843939396,100.29802387105477,36.675048828125,80.37632953530543,qzryc
2025-05-08,101.22582613501014,102.53916427629824,101.68368925768392,101.54429611807268,37.13076019287109,66.40639800806517,qzryc
2025-05-09,103.0509473563451,102.72825042961716,103.146561976407,102.57383030849854,37.50722122192383,49.43300224633955,qzryc
2025-05-12,109.2617859184775,109.6434350369532,107.42478239220796,105.96044641569866,38.74557113647461,105.88581558364233,qzryc
2025-05-13,107.13702754541944,107.80658928663615,107.83880813820343,106.93579350819344,39.10222244262695,80.3783593601992,qzryc
2025-05-14,106.48325014293424,105.99676173217756,107.23157318517326,105.82498383843708,38.69604110717773,69.64193888873854,qzryc
2025-05-15,105.17570572940318,104.61912226722852,103.69859279469696,104.22650062243332,38.11153411865234,88.96722509404856,qzryc
2025-05-16,103.75919668355138,102.97136267023036,102.09771500367938,103.00731675681484,37.66573333740234,91.69530975127878,qzryc
2025-05-19,101.87960353749531,104.94326848657192,102.92575596655828,105.12056190046545,38.43845748901367,75.15291347533086,qzryc
2025-05-20,104.71261123775965,104.51107009263984,105.10627190779194,104.03685094724072,38.04219055175781,53.10021922108853,qzryc
2025-05-21,103.84091496207228,104.51107009263984,104.44383282002156,102.98021804028326,37.65581893920898,74.51081220060082,qzryc
2025-05-22,102.64233518086196,102.8092947127699,103.09135784166676,102.1403438601822,37.34871292114258,63.70537768275189,qzryc
2025-05-23,101.38927308349126,105.53754514238702,102.7325467595236,105.71660964257497,38.65641021728516,103.49062220899076,qzryc
2025-05-27,106.61945073761554,108.07670941868528,107.86641547012958,107.39636833790922,39.270633697509766,76.10354813391432,qzryc
2025-05-28,107.32771045626107,106.75310634545308,106.81755796828988,105.36439867358914,38.52762222290039,52.02779506887872,qzryc
2025-05-29,107.24598178630087,106.69908025815874,106.90035890584414,105.74369802397445,38.666316986083984,60.40488240547782,qzryc
2025-05-30,105.80223677808851,105.15937283574924,104.14021534350648,104.2535890038328,38.12144088745117,116.65538986170124,qzryc
2025-06-02,109.20730360231713,109.50837497092864,109.27408405411248,108.77811349732087,39.77588272094727,103.63406316815067,qzryc
2025-06-03,108.11767806198824,109.10318446843246,109.05326751515165,109.02195027044456,39.86504364013672,79.44328669246799,qzryc
2025-06-04,110.35140106736708,111.29119463395136,111.42699266341998,110.70170896577882,40.47926712036133,74.28685485398793,qzryc
2025-06-05,114.35576297792048,115.09994620061,114.49075370227273,112.95041668669096,41.30152893066406,116.85025305150344,qzryc
2025-06-06,114.4374812564414,114.74878178540811,114.49075370227273,112.38146766111308,41.09348678588867,57.523884272916725,qzryc
2025-06-09,114.35576297792048,115.88330900974395,115.31879466515164,114.71146119648792,41.94547653198242,67.24403908089529,qzryc
2025-06-10,115.58158911293064,114.80280787270247,115.6776162764069,114.305063129571,41.796875,64.01120463341363,qzryc
2025-06-11,112.74857102122702,112.37168546657033,111.73061013993508,111.10809669756354,40.62786483764648,91.55119218382094,qzryc
2025-06-12,110.05176391564396,112.58778981574764,111.09577838409083,111.5686818624115,40.79628753662109,59.20390267666242,qzryc
2025-06-13,109.45246882931916,111.3722286126816,110.65415583528132,110.91844702237088,40.55851745605469,65.78053533248531,qzryc
2025-06-16,113.37510206991234,114.34360158733443,114.7391670440476,113.5464644288005,41.51948547363281,71.09799994587134,qzryc
2025-06-17,113.70199596687458,112.99298031824384,113.91112608116872,112.08344379005833,40.98451232910156,69.63381958916344,qzryc
2025-06-18,112.69408870506663,112.29065148784012,113.57991180183956,111.5686818624115,40.79628753662109,41.85160626809928,qzryc
2025-06-20,112.33996923718314,111.64235904915324,110.847365042316,108.96776317251351,39.84523010253906,94.63652602235514,qzryc
2025-06-23,109.0983389699964,110.9130223273136,109.99171674751092,110.91844702237088,40.55851745605469,79.11174862648515,qzryc
2025-06-24,111.54999124001668,113.7493249315194,112.61385523755412,113.81738958332365,41.61854934692383,73.19480906113832,qzryc
2025-06-25,113.83819656155588,113.3441344290232,113.69030954220788,112.73367863009892,41.2222785949707,48.133914314325146,qzryc
2025-06-26,118.16944197763222,121.28579408610642,119.73503068235912,120.45515922046232,44.04571914672852,138.59982678827575,qzryc
2025-06-27,120.10351743984864,119.44894833578938,120.17665323116866,118.85667600445858,43.461219787597656,92.43145957942028,qzryc
2025-06-30,118.76872667251772,118.66558552665542,118.96218332510831,117.44784246364746,42.94606399536133,69.39497685999622,qzryc
2025-07-01,119.83111625048606,119.85412853386306,120.34225510627716,119.34434955070596,43.63954544067383,63.50442501826843,qzryc
2025-07-02,121.90139230738376,126.12101039808972,122.60557198506508,124.00433662145562,45.34351348876953,157.45554683482638,qzryc
2025-07-03,124.65268172912718,124.82441521629345,125.77974129339825,124.08561210078616,45.373233795166016,51.47162304798506,qzryc
2025-07-07,123.2634190370752,123.06861374912914,122.66077611980528,122.27039082819032,44.70948028564453,132.8195620991096,qzryc
2025-07-08,124.3802805397646,132.68503059022393,123.79243455919924,125.35898306433567,45.8388557434082,305.65779858724187,qzryc
2025-07-09,127.32226326378895,127.03943327324826,124.26166443993492,123.51666307520824,45.16519165039063,164.2601964870497,qzryc
2025-07-10,127.43121750467046,128.36304665090296,127.29781814686152,127.9057146563026,46.77009582519531,126.12384638285204,qzryc
2025-07-11,125.03405794224976,125.36466578481418,126.02815463517312,125.60281983745938,45.92802047729492,115.85428563695903,qzryc
2025-07-14,124.84337503140812,123.96001842842924,124.73088379155853,123.62503727107035,45.20481872558594,77.70575658339874,qzryc
2025-07-15,123.23618307471466,122.74445722536316,119.32100493636362,119.5339992258986,43.85304641723633,137.4340306909524,qzryc
2025-07-16,119.55870466968422,119.36790405263662,119.84542842272742,119.15469987551332,43.71389389038086,76.98178570461988,qzryc
2025-07-17,119.50422235352384,120.42139729824224,120.6182757799782,120.45515922046232,44.19099044799805,74.61568648677908,qzryc
2025-07-18,122.17379349674631,121.39383595627255,121.99834756114704,121.37631921502606,44.528934478759766,91.71222495872688,qzryc
2025-07-21,124.13511531276258,124.44624290965568,124.73088379155853,122.43294178685132,44.91657257080078,76.12046334136242,qzryc
2025-07-22,124.24407994508331,124.95947528231798,124.64808285400429,124.08561210078616,45.52288055419922,103.63000351836315,qzryc
2025-07-23,121.65622708038173,124.44624290965568,123.01959773106056,121.48469341088816,44.56869125366211,156.53941919943705,qzryc
2025-07-24,122.47344103990874,122.42031100601972,121.8327351569264,120.7802818080487,44.31026458740234,89.47400470919375,qzryc
2025-07-25,121.4110618533797,121.4478620435669,121.94314342640682,121.62015598814976,44.61838912963867,108.33175458063818,qzryc
2025-07-28,121.7107093965421,121.09670793278757,116.50565723928575,118.63993794786649,43.525047302246094,178.4493491028174,qzryc
2025-07-29,119.58595102348404,118.71961161394977,117.80292808290034,117.12273021119326,42.96843338012695,111.61195160897452,qzryc
2025-07-30,117.65186516982833,117.99027489211012,105.8239046011904,106.04172189502916,38.90317916870117,439.079542071504,qzryc
2025-07-31,105.96568372656964,109.53538286236454,106.9831598433984,109.02195027044456,39.996524810791016,177.79100922893718,qzryc
2025-08-01,108.66249083215268,108.5359260084758,108.41843575930749,108.45299090973452,39.78779220581055,105.55901377574494,qzryc
2025-08-04,109.45246882931916,109.67044292838908,109.71570660292204,109.5096134815598,40.17543411254883,86.11329129340443,qzryc
2025-08-05,109.97003524568376,109.48135677507024,109.30168085692652,108.45299090973452,39.78779220581055,77.9540718287369,qzryc
2025-08-06,109.64315174016082,109.859529081708,109.93652314188284,107.99241608001871,39.61882400512695,64.26696257002897,qzryc
2025-08-07,110.8962138375315,110.96704841460792,111.0129774465366,110.53914767198565,40.55313491821289,65.3630680126661,qzryc
2025-08-08,112.72133505886646,113.93841108483826,113.38670259480492,113.43809023293838,41.616661071777344,80.03396573655579,qzryc
2025-08-11,115.9357189722534,114.99189402602134,114.1043352882034,112.327280563182,41.20914077758789,72.2367317112777,qzryc
2025-08-12,113.70199596687458,115.28903235392887,115.09798865530288,114.19669926884109,41.89496994018555,85.07537416438875,qzryc
2025-08-13,116.18088419925544,116.3965413824063,116.45045310454552,115.79518248484482,42.48139953613281,88.77642155403393,qzryc
2025-08-14,115.20022329124733,114.53268774065334,114.76677437597374,114.54889990269474,42.0241813659668,80.7423746244824,qzryc
2025-08-15,116.31708479393671,115.61317857327234,116.58846870595212,114.76564829441898,42.10369873046875,60.11867709545589,qzryc
2025-08-18,114.79161111576416,114.53268774065334,114.24234036049783,113.11297798048416,41.49738693237305,56.32764080218679,qzryc
2025-08-19,113.81095020775606,113.39816051631752,113.33149846006472,112.327280563182,41.20914077758789,51.62859617310347,qzryc
2025-08-20,112.09480401018112,112.18259931325149,113.2210901905843,111.9208928313973,41.06005096435547,37.390727759885245,qzryc
2025-08-21,111.98583937786036,112.77687596906654,113.0554777863637,113.03170250115366,41.46757125854492,41.82251211128853,qzryc
2025-08-22,113.94716119387662,117.3149642575648,115.34640199707776,117.25819278845483,43.01812744140625,73.22322660965114,qzryc
2025-08-25,118.27839621851368,118.44948117747808,119.65221921569274,118.36900245821116,43.4256477355957,85.23099407291132,qzryc
2025-08-26,118.57804376167611,119.96218070845173,119.92823988939378,120.15713534940755,44.0816535949707,80.00690140463882,qzryc
2025-08-27,119.69490526436547,119.01674994185728,119.983444024134,118.85667600445858,43.60456085205078,75.7923083168692,qzryc
2025-08-28,120.18523571836954,120.36737121094792,121.1979034010822,120.21132244733865,44.10153198242188,62.612655281604376,qzryc
2025-08-29,120.75729484233382,120.8265774963159,121.72232688744596,120.2926082618013,44.13135528564453,49.87279763999026,qzryc
2025-09-02,119.20457481036142,121.420854152131,117.96854048712096,121.75561856541128,44.668087005615234,82.31819535034778,qzryc
2025-09-03,123.2634190370752,125.06752745690666,124.5100777817098,125.19642177054249,45.93040084838867,82.80197028336356,qzryc
2025-09-04,124.54372748824572,124.66234725883298,124.7032869887445,124.81712242015723,45.79125213623047,57.57260007036727,qzryc
2025-09-05,127.2677809476286,127.01242538181236,126.24897117413394,125.54863273952832,46.05961608886719,54.59687677609678,qzryc
2025-09-08,126.75020413982476,126.2830886599727,125.58653208636356,126.41560563616096,46.37767791748047,70.61354840455763,qzryc
2025-09-09,123.45410194791684,124.55429508424432,120.39745924101736,118.91086310238964,43.62443923950195,168.85910308804026,qzryc
2025-09-10,120.64833021001309,122.82550150851594,122.08114849870128,121.59306760675028,44.60845184326172,112.85082140247368,qzryc
2025-09-11,122.22827581290672,124.68935515026888,123.6544294869048,124.41072435324034,45.64215469360352,100.94454518390216,qzryc
2025-09-12,123.12721844239393,122.90653548724616,121.2531075358224,121.15958115843397,44.44941711425781,108.5705973098054,qzryc
2025-09-15,121.22037894253803,123.58184612179149,122.43997010995658,123.6521256524698,45.36385345458984,85.72762456358764,qzryc
