Date,Open,High,Low,Close,Adj Close,Volume,ticket
2025-02-28,100.0,100.0,100.0,100.0,197.0901641845703,100.0,sdtcp
2025-03-03,104.31695349944049,100.8089791342276,100.07717720183888,97.0057463273989,191.18878173828125,56.19914927631391,sdtcp
2025-03-04,98.79598069298063,95.29809213522267,95.21995973595504,94.19492036337282,185.6489105224609,76.93910759656285,sdtcp
2025-03-05,96.50115624481332,92.55246031506748,94.10856092233276,92.6085645588529,182.5223693847656,67.82380313454566,sdtcp
2025-03-06,94.65397526969232,91.46891126568568,92.94571325788132,90.2141555751993,177.80322265625,48.01735704701818,sdtcp
2025-03-07,93.9490561377388,90.49813480835954,90.779514862382,90.17945794233884,177.73484802246094,75.22624111450511,sdtcp
2025-03-10,92.70902342025806,89.3214290443514,90.48109111447806,88.45925112114882,174.344482421875,86.12007194039225,sdtcp
2025-03-11,91.88062861655274,90.11570749240482,91.58219701745838,89.82252694077923,177.0313720703125,59.88466699020811,sdtcp
2025-03-12,95.31258022935214,92.6456170296938,94.2114743263718,92.72258187302468,182.74708557128903,45.2967541180165,sdtcp
2025-03-13,96.53202712554888,92.49852787403464,93.50141266469248,90.65040625807022,178.6630401611328,44.33183933312399,sdtcp
2025-03-14,96.0535049205766,93.81741508371198,94.55106186565328,94.33868823129214,185.9322967529297,49.34482857061292,sdtcp
2025-03-17,97.47877077366104,96.94547421982185,97.47877077366104,97.46183071276818,192.08767700195312,42.03659824716664,sdtcp
2025-03-18,101.72883998190458,97.2102361962614,99.47002894419862,96.30676338332404,189.8111724853516,34.3115704130863,sdtcp
2025-03-19,100.47851435378188,98.05353937535776,100.03087088073556,98.63176953691556,194.39352416992188,29.292871620657166,sdtcp
2025-03-20,102.01697867035692,97.99469922433494,101.36351624042294,98.9093808571639,194.940658569336,37.714465157440976,sdtcp
2025-03-21,102.17134092522512,97.53873107118326,101.03421376059303,97.85841399064232,192.8693084716797,58.65996745553685,sdtcp
2025-03-24,103.0974987520533,100.87271951397514,102.9071230867238,101.60618950701829,200.2557983398437,35.95592223586171,sdtcp
2025-03-25,105.97890133895773,102.02980940055387,105.16593412442975,101.90858917321904,200.8518218994141,40.77478660538411,sdtcp
2025-03-26,106.50887239475912,101.9415529146523,103.35991694068632,100.15863179828142,197.40280151367188,36.57540894687259,sdtcp
2025-03-27,103.87445255611992,99.146888882189,101.88319438558236,98.65655031852684,194.44235229492188,36.18430443346941,sdtcp
2025-03-28,102.00668575971495,97.87212617482984,100.83868771434732,98.06663004516972,193.2796936035156,37.309086756687314,sdtcp
2025-03-31,101.17314057509344,98.8134862972772,100.00514252972582,99.38032917289527,195.8688507080078,49.524679551228985,sdtcp
2025-04-01,102.01697867035692,99.8332949669115,100.89528694609268,100.66924751900956,198.4091796875,42.139370236090095,sdtcp
2025-04-02,102.91741599736577,101.04431729452314,102.45432923276128,101.98294664673512,200.99835205078125,27.74843700933512,sdtcp
2025-04-03,99.17159734510427,96.25906813509938,92.6215533077772,89.58953010464056,176.57215881347656,114.85626195438066,sdtcp
2025-04-04,89.62180972765636,85.75210244126403,81.53331707613505,79.90779370710356,157.4904022216797,222.8353649832996,sdtcp
2025-04-07,80.63802227885199,84.89409109472831,77.18034231504285,81.93535483794835,161.4865264892578,139.44446030431928,sdtcp
2025-04-08,89.57550340655303,85.80113465357215,81.18857130474694,79.60043939744878,156.8846435546875,101.74141425675867,sdtcp
2025-04-09,80.93645387794635,86.48264050956992,79.31566197861619,86.08466827565245,169.66441345214844,160.69542379171543,sdtcp
2025-04-10,87.15718758425311,83.13394389933868,82.09930154239777,80.52250232641313,158.70191955566406,101.5016129492706,sdtcp
2025-04-11,84.40956928212327,80.6628745130725,81.45098949337996,81.08268717470496,159.80601501464844,78.75474606754403,sdtcp
2025-04-14,86.68381576019702,82.5995271990001,84.1986077955098,81.66269816115405,160.94912719726562,70.86699591766822,sdtcp
2025-04-15,85.17107979463171,83.95273097228095,84.27578499734867,83.3035853010328,164.18316650390625,39.60718262011476,sdtcp
2025-04-16,86.46771174385776,85.60011305688013,86.04064624090499,85.6038031086719,168.7166748046875,77.40443632418852,sdtcp
2025-04-17,90.378177710439,87.60540635127997,89.62696010857255,86.54075266102174,170.56329345703125,56.40469325416084,sdtcp
2025-04-21,88.36634942099828,84.45283110901602,83.42680437235937,81.56850698513955,160.7635040283203,57.35818892917297,sdtcp
2025-04-22,86.4985826245933,84.56069599108173,86.10753838329231,84.72139245602206,166.97752380371094,49.98429872391447,sdtcp
2025-04-23,90.3267288596099,87.40929246457789,87.76434369308379,85.44021666693646,168.39425659179688,80.89868394758628,sdtcp
2025-04-24,88.82942833441237,87.57108978767646,88.68535899018617,87.74538911802959,172.9375457763672,37.98852379457021,sdtcp
2025-04-25,90.4553627634683,87.8652680989948,90.22382330676125,88.05274342768436,173.5432891845703,45.42807388164093,sdtcp
2025-04-28,91.7056805404006,88.17905480647725,90.70233766054312,88.8607966068181,175.13587951660156,38.91632647235148,sdtcp
2025-04-29,91.06251102110858,87.86036038900484,90.1209099027222,88.29565711507223,174.0220489501953,51.66861743127124,sdtcp
2025-04-30,88.44866915256293,84.81074231881665,86.36480619100911,84.72139245602206,167.92031860351562,90.50786491193011,sdtcp
2025-05-01,86.9565190082816,83.80564181662177,82.60869462810561,80.47788784230346,159.5095672607422,90.01684318707358,sdtcp
2025-05-02,84.31180625900042,81.7169997463103,82.13532280404952,80.24489100616479,159.04776000976562,90.1395986182877,sdtcp
2025-05-05,82.1456078635011,78.40752740967251,79.61924395862675,78.45032671145866,155.4908905029297,93.52250992035172,sdtcp
2025-05-06,81.029066520153,77.73582949238941,79.47002423348437,77.9892952469765,154.5771026611328,83.56790088212624,sdtcp
2025-05-07,81.43040367209599,78.69679801100091,80.72034986160708,78.76759787236264,156.11972045898438,63.82996945388108,sdtcp
2025-05-08,82.32055593965325,80.05980972299643,81.4252611423702,79.3426542153577,157.25950622558594,78.66053841103086,sdtcp
2025-05-09,82.85566952518043,79.5499091288119,81.54875251650282,79.09974052796983,156.7780303955078,47.203745468040765,sdtcp
2025-05-12,85.46951139372607,83.77132525301826,84.28607790799066,82.38647701552249,163.29244995117188,71.94324702389449,sdtcp
2025-05-13,85.82454222456573,85.12452902629911,85.82454222456573,84.02736415540122,166.54473876953125,60.275771503611296,sdtcp
2025-05-14,86.87934180644274,83.24180878140439,86.05093915154698,83.57128733437308,165.6407928466797,51.671472208741335,sdtcp
2025-05-15,84.80061352342427,81.73170791374969,84.49703939460414,82.51536582439745,163.54791259765625,54.38636558280282,sdtcp
2025-05-16,85.76794299282041,82.33967293255049,84.41986219276527,82.13860868468059,162.80116271972656,59.51069114162552,sdtcp
2025-05-19,84.08026680229338,81.20709915212578,83.86416278595411,81.61312903359035,161.7596435546875,34.33440863284707,sdtcp
2025-05-20,85.1813727052737,81.21199938085049,83.11807986262302,80.27463399557124,159.10670471191406,60.90667732450255,sdtcp
2025-05-21,83.03576013105837,79.1674818128572,81.81630538367119,79.50128601363912,157.5739288330078,68.50894972736874,sdtcp
2025-05-22,82.16104330386888,78.49087618558416,80.88499717592683,78.86674369183116,156.31622314453125,38.27685631904993,sdtcp
2025-05-23,81.12168701355007,78.94194411001111,81.12168701355007,79.54590806208994,157.662353515625,42.12224157126952,sdtcp
2025-05-27,83.52970992520801,79.75093072550392,82.37200479048235,80.04164472377371,158.64491271972656,43.12426846327328,sdtcp
2025-05-28,83.58116662722753,80.10394170657985,81.81630538367119,78.99067785725211,156.56187438964844,36.75811470495875,sdtcp
2025-05-29,81.65165806935147,78.12315703706885,80.35502612012543,78.56930623342558,155.72669982910156,47.49207799252048,sdtcp
2025-05-30,81.02392399042722,77.93685108908144,79.98455984891798,78.29168734883609,155.17645263671875,114.77347340774786,sdtcp
2025-06-02,83.4062264022658,79.73131484807459,81.37380444035067,80.48285005009863,159.5194091796875,51.83419452453681,sdtcp
2025-06-03,83.7406714118215,81.56011013320168,83.34447678960429,81.76184398062259,162.05441284179688,56.51888435296468,sdtcp
2025-06-04,84.45073307350081,81.6875834114315,81.63107224806748,79.6549631684665,157.87850952148438,71.01258956864312,sdtcp
